device: cuda | AMP: True
building validation set (20 batches x 1024) -- one-time scan of the PGN for held-out games...
  cached 20 validation batches (20480 positions)
step   84200 | lr 6.31e-04 | total 2.796 | policy 1.336 (acc 0.564) | value 0.532 | aux 0.9290 | 17299 pos/s
step   84300 | lr 6.30e-04 | total 2.771 | policy 1.328 (acc 0.565) | value 0.518 | aux 0.9251 | 18021 pos/s
step   84400 | lr 6.29e-04 | total 2.789 | policy 1.329 (acc 0.563) | value 0.530 | aux 0.9288 | 17627 pos/s
step   84500 | lr 6.29e-04 | total 2.783 | policy 1.332 (acc 0.561) | value 0.520 | aux 0.9306 | 17207 pos/s
step   84600 | lr 6.28e-04 | total 2.776 | policy 1.332 (acc 0.561) | value 0.512 | aux 0.9314 | 17529 pos/s
step   84700 | lr 6.27e-04 | total 2.781 | policy 1.334 (acc 0.563) | value 0.513 | aux 0.9335 | 17200 pos/s
step   84800 | lr 6.26e-04 | total 2.776 | policy 1.331 (acc 0.561) | value 0.511 | aux 0.9344 | 17641 pos/s
step   84900 | lr 6.26e-04 | total 2.789 | policy 1.332 (acc 0.563) | value 0.522 | aux 0.9349 | 16590 pos/s
step   85000 | lr 6.25e-04 | total 2.795 | policy 1.335 (acc 0.560) | value 0.524 | aux 0.9360 | 17419 pos/s
  [val] total 3.400 | policy 1.900 (acc 0.451) | value 0.380 | aux 1.1197
step   85100 | lr 6.24e-04 | total 2.798 | policy 1.331 (acc 0.562) | value 0.530 | aux 0.9368 | 17719 pos/s
step   85200 | lr 6.23e-04 | total 2.803 | policy 1.325 (acc 0.566) | value 0.542 | aux 0.9367 | 17594 pos/s
step   85300 | lr 6.23e-04 | total 2.802 | policy 1.315 (acc 0.569) | value 0.556 | aux 0.9315 | 16370 pos/s
step   85400 | lr 6.22e-04 | total 2.787 | policy 1.315 (acc 0.567) | value 0.543 | aux 0.9286 | 18112 pos/s
step   85500 | lr 6.21e-04 | total 2.762 | policy 1.312 (acc 0.570) | value 0.530 | aux 0.9186 | 17239 pos/s
step   85600 | lr 6.20e-04 | total 2.737 | policy 1.293 (acc 0.575) | value 0.538 | aux 0.9061 | 17459 pos/s
step   85700 | lr 6.20e-04 | total 2.741 | policy 1.285 (acc 0.579) | value 0.554 | aux 0.9024 | 16790 pos/s
step   85800 | lr 6.19e-04 | total 2.724 | policy 1.283 (acc 0.579) | value 0.541 | aux 0.8995 | 17079 pos/s
step   85900 | lr 6.18e-04 | total 2.747 | policy 1.279 (acc 0.578) | value 0.568 | aux 0.9004 | 16540 pos/s
step   86000 | lr 6.17e-04 | total 2.738 | policy 1.272 (acc 0.581) | value 0.564 | aux 0.9023 | 17212 pos/s
step   86100 | lr 6.17e-04 | total 2.731 | policy 1.265 (acc 0.584) | value 0.565 | aux 0.9012 | 16579 pos/s
step   86200 | lr 6.16e-04 | total 2.730 | policy 1.262 (acc 0.584) | value 0.565 | aux 0.9035 | 16725 pos/s
step   86300 | lr 6.15e-04 | total 2.749 | policy 1.266 (acc 0.583) | value 0.580 | aux 0.9032 | 17127 pos/s
step   86400 | lr 6.14e-04 | total 2.756 | policy 1.259 (acc 0.583) | value 0.596 | aux 0.9009 | 16729 pos/s
step   86500 | lr 6.14e-04 | total 2.758 | policy 1.273 (acc 0.580) | value 0.582 | aux 0.9036 | 17108 pos/s
step   86600 | lr 6.13e-04 | total 2.752 | policy 1.289 (acc 0.577) | value 0.554 | aux 0.9088 | 16709 pos/s
step   86700 | lr 6.12e-04 | total 2.775 | policy 1.318 (acc 0.569) | value 0.542 | aux 0.9158 | 18152 pos/s
step   86800 | lr 6.11e-04 | total 2.776 | policy 1.314 (acc 0.569) | value 0.546 | aux 0.9170 | 17308 pos/s
step   86900 | lr 6.10e-04 | total 2.806 | policy 1.314 (acc 0.568) | value 0.573 | aux 0.9191 | 17165 pos/s
step   87000 | lr 6.10e-04 | total 2.798 | policy 1.316 (acc 0.569) | value 0.560 | aux 0.9210 | 16442 pos/s
step   87100 | lr 6.09e-04 | total 2.808 | policy 1.351 (acc 0.558) | value 0.525 | aux 0.9314 | 17518 pos/s
step   87200 | lr 6.08e-04 | total 2.792 | policy 1.348 (acc 0.556) | value 0.516 | aux 0.9282 | 17835 pos/s
step   87300 | lr 6.07e-04 | total 2.795 | policy 1.349 (acc 0.556) | value 0.518 | aux 0.9276 | 17796 pos/s
step   87400 | lr 6.07e-04 | total 2.778 | policy 1.335 (acc 0.561) | value 0.517 | aux 0.9264 | 17293 pos/s
step   87500 | lr 6.06e-04 | total 2.815 | policy 1.335 (acc 0.561) | value 0.548 | aux 0.9316 | 15945 pos/s
step   87600 | lr 6.05e-04 | total 2.837 | policy 1.339 (acc 0.561) | value 0.564 | aux 0.9342 | 17096 pos/s
step   87700 | lr 6.04e-04 | total 2.830 | policy 1.336 (acc 0.560) | value 0.562 | aux 0.9331 | 17047 pos/s
step   87800 | lr 6.04e-04 | total 2.869 | policy 1.369 (acc 0.550) | value 0.549 | aux 0.9513 | 18179 pos/s
step   87900 | lr 6.03e-04 | total 2.873 | policy 1.392 (acc 0.540) | value 0.523 | aux 0.9583 | 17111 pos/s
step   88000 | lr 6.02e-04 | total 2.879 | policy 1.391 (acc 0.540) | value 0.525 | aux 0.9628 | 17371 pos/s
step   88100 | lr 6.01e-04 | total 2.900 | policy 1.386 (acc 0.543) | value 0.550 | aux 0.9637 | 16867 pos/s
step   88200 | lr 6.01e-04 | total 2.874 | policy 1.381 (acc 0.544) | value 0.536 | aux 0.9572 | 18114 pos/s
step   88300 | lr 6.00e-04 | total 2.859 | policy 1.390 (acc 0.542) | value 0.527 | aux 0.9422 | 17608 pos/s
step   88400 | lr 5.99e-04 | total 2.840 | policy 1.392 (acc 0.542) | value 0.511 | aux 0.9376 | 17478 pos/s
step   88500 | lr 5.98e-04 | total 2.840 | policy 1.380 (acc 0.545) | value 0.520 | aux 0.9401 | 17154 pos/s
step   88600 | lr 5.97e-04 | total 2.826 | policy 1.386 (acc 0.544) | value 0.502 | aux 0.9380 | 17671 pos/s
step   88700 | lr 5.97e-04 | total 2.825 | policy 1.382 (acc 0.546) | value 0.509 | aux 0.9345 | 17675 pos/s
step   88800 | lr 5.96e-04 | total 2.824 | policy 1.389 (acc 0.540) | value 0.492 | aux 0.9422 | 17005 pos/s
step   88900 | lr 5.95e-04 | total 2.829 | policy 1.378 (acc 0.545) | value 0.514 | aux 0.9376 | 17461 pos/s
step   89000 | lr 5.94e-04 | total 2.826 | policy 1.356 (acc 0.551) | value 0.533 | aux 0.9365 | 17383 pos/s
step   89100 | lr 5.94e-04 | total 2.837 | policy 1.354 (acc 0.552) | value 0.543 | aux 0.9395 | 17157 pos/s
step   89200 | lr 5.93e-04 | total 2.834 | policy 1.354 (acc 0.550) | value 0.542 | aux 0.9383 | 17340 pos/s
step   89300 | lr 5.92e-04 | total 2.837 | policy 1.359 (acc 0.550) | value 0.541 | aux 0.9380 | 16702 pos/s
step   89400 | lr 5.91e-04 | total 2.874 | policy 1.371 (acc 0.547) | value 0.549 | aux 0.9540 | 17142 pos/s
step   89500 | lr 5.91e-04 | total 2.849 | policy 1.356 (acc 0.551) | value 0.542 | aux 0.9510 | 16258 pos/s
step   89600 | lr 5.90e-04 | total 2.887 | policy 1.348 (acc 0.554) | value 0.583 | aux 0.9550 | 17362 pos/s
step   89700 | lr 5.89e-04 | total 2.881 | policy 1.339 (acc 0.559) | value 0.586 | aux 0.9555 | 16136 pos/s
step   89800 | lr 5.88e-04 | total 2.867 | policy 1.339 (acc 0.561) | value 0.574 | aux 0.9544 | 17011 pos/s
step   89900 | lr 5.87e-04 | total 2.843 | policy 1.310 (acc 0.570) | value 0.582 | aux 0.9502 | 16470 pos/s
step   90000 | lr 5.87e-04 | total 2.851 | policy 1.317 (acc 0.564) | value 0.582 | aux 0.9516 | 18109 pos/s
  checkpoint -> checkpoints/step_00090000.pt
  [val] total 3.106 | policy 1.708 (acc 0.464) | value 0.348 | aux 1.0502
step   90100 | lr 5.86e-04 | total 2.871 | policy 1.343 (acc 0.557) | value 0.573 | aux 0.9554 | 19107 pos/s
step   90200 | lr 5.85e-04 | total 2.873 | policy 1.370 (acc 0.547) | value 0.544 | aux 0.9592 | 17042 pos/s
step   90300 | lr 5.84e-04 | total 2.888 | policy 1.400 (acc 0.538) | value 0.527 | aux 0.9614 | 17921 pos/s
step   90400 | lr 5.84e-04 | total 2.894 | policy 1.397 (acc 0.540) | value 0.534 | aux 0.9633 | 17917 pos/s
step   90500 | lr 5.83e-04 | total 2.918 | policy 1.413 (acc 0.537) | value 0.536 | aux 0.9689 | 17396 pos/s
step   90600 | lr 5.82e-04 | total 2.866 | policy 1.410 (acc 0.533) | value 0.494 | aux 0.9613 | 17608 pos/s
step   90700 | lr 5.81e-04 | total 2.852 | policy 1.410 (acc 0.535) | value 0.485 | aux 0.9568 | 17280 pos/s
step   90800 | lr 5.81e-04 | total 2.850 | policy 1.406 (acc 0.538) | value 0.489 | aux 0.9555 | 17351 pos/s
step   90900 | lr 5.80e-04 | total 2.847 | policy 1.404 (acc 0.536) | value 0.490 | aux 0.9540 | 17348 pos/s
step   91000 | lr 5.79e-04 | total 2.825 | policy 1.392 (acc 0.541) | value 0.478 | aux 0.9554 | 17694 pos/s
step   91100 | lr 5.78e-04 | total 2.856 | policy 1.394 (acc 0.539) | value 0.506 | aux 0.9555 | 16710 pos/s
step   91200 | lr 5.77e-04 | total 2.855 | policy 1.379 (acc 0.545) | value 0.523 | aux 0.9532 | 17916 pos/s
step   91300 | lr 5.77e-04 | total 2.851 | policy 1.367 (acc 0.549) | value 0.533 | aux 0.9511 | 16824 pos/s
step   91400 | lr 5.76e-04 | total 2.878 | policy 1.391 (acc 0.541) | value 0.526 | aux 0.9616 | 17529 pos/s
step   91500 | lr 5.75e-04 | total 2.916 | policy 1.398 (acc 0.537) | value 0.545 | aux 0.9733 | 16505 pos/s
step   91600 | lr 5.74e-04 | total 2.937 | policy 1.406 (acc 0.533) | value 0.555 | aux 0.9767 | 17442 pos/s
step   91700 | lr 5.74e-04 | total 2.945 | policy 1.404 (acc 0.533) | value 0.562 | aux 0.9789 | 16610 pos/s
step   91800 | lr 5.73e-04 | total 2.936 | policy 1.397 (acc 0.534) | value 0.562 | aux 0.9772 | 17426 pos/s
step   91900 | lr 5.72e-04 | total 2.934 | policy 1.402 (acc 0.535) | value 0.568 | aux 0.9642 | 16848 pos/s
step   92000 | lr 5.71e-04 | total 2.915 | policy 1.408 (acc 0.533) | value 0.553 | aux 0.9536 | 17529 pos/s
step   92100 | lr 5.70e-04 | total 2.813 | policy 1.388 (acc 0.541) | value 0.498 | aux 0.9268 | 17446 pos/s
step   92200 | lr 5.70e-04 | total 2.774 | policy 1.378 (acc 0.546) | value 0.486 | aux 0.9098 | 18300 pos/s
step   92300 | lr 5.69e-04 | total 2.777 | policy 1.385 (acc 0.542) | value 0.484 | aux 0.9084 | 17457 pos/s
step   92400 | lr 5.68e-04 | total 2.755 | policy 1.381 (acc 0.542) | value 0.465 | aux 0.9085 | 18586 pos/s
step   92500 | lr 5.67e-04 | total 2.728 | policy 1.369 (acc 0.546) | value 0.454 | aux 0.9050 | 17742 pos/s
step   92600 | lr 5.67e-04 | total 2.738 | policy 1.352 (acc 0.552) | value 0.481 | aux 0.9055 | 16855 pos/s
step   92700 | lr 5.66e-04 | total 2.803 | policy 1.353 (acc 0.552) | value 0.536 | aux 0.9140 | 17762 pos/s
step   92800 | lr 5.65e-04 | total 2.835 | policy 1.365 (acc 0.548) | value 0.547 | aux 0.9233 | 17504 pos/s
step   92900 | lr 5.64e-04 | total 2.877 | policy 1.379 (acc 0.543) | value 0.559 | aux 0.9389 | 17606 pos/s
step   93000 | lr 5.63e-04 | total 2.863 | policy 1.389 (acc 0.538) | value 0.529 | aux 0.9443 | 16986 pos/s
step   93100 | lr 5.63e-04 | total 2.875 | policy 1.407 (acc 0.534) | value 0.513 | aux 0.9545 | 17445 pos/s
step   93200 | lr 5.62e-04 | total 2.862 | policy 1.409 (acc 0.533) | value 0.495 | aux 0.9592 | 16649 pos/s
step   93300 | lr 5.61e-04 | total 2.854 | policy 1.400 (acc 0.537) | value 0.493 | aux 0.9619 | 17608 pos/s
step   93400 | lr 5.60e-04 | total 2.862 | policy 1.393 (acc 0.538) | value 0.505 | aux 0.9637 | 16219 pos/s
step   93500 | lr 5.60e-04 | total 2.879 | policy 1.377 (acc 0.543) | value 0.542 | aux 0.9606 | 17749 pos/s
step   93600 | lr 5.59e-04 | total 2.896 | policy 1.366 (acc 0.547) | value 0.566 | aux 0.9636 | 17148 pos/s
step   93700 | lr 5.58e-04 | total 2.864 | policy 1.349 (acc 0.555) | value 0.555 | aux 0.9607 | 18497 pos/s
step   93800 | lr 5.57e-04 | total 2.869 | policy 1.355 (acc 0.550) | value 0.552 | aux 0.9620 | 16889 pos/s
step   93900 | lr 5.56e-04 | total 2.870 | policy 1.383 (acc 0.543) | value 0.526 | aux 0.9609 | 17203 pos/s
step   94000 | lr 5.56e-04 | total 2.847 | policy 1.371 (acc 0.544) | value 0.518 | aux 0.9587 | 16770 pos/s
step   94100 | lr 5.55e-04 | total 2.886 | policy 1.378 (acc 0.542) | value 0.548 | aux 0.9605 | 17900 pos/s
step   94200 | lr 5.54e-04 | total 2.834 | policy 1.365 (acc 0.548) | value 0.518 | aux 0.9515 | 17674 pos/s
step   94300 | lr 5.53e-04 | total 2.824 | policy 1.367 (acc 0.549) | value 0.511 | aux 0.9459 | 18230 pos/s
step   94400 | lr 5.53e-04 | total 2.789 | policy 1.365 (acc 0.548) | value 0.486 | aux 0.9382 | 17141 pos/s
step   94500 | lr 5.52e-04 | total 2.762 | policy 1.349 (acc 0.550) | value 0.483 | aux 0.9292 | 17848 pos/s
step   94600 | lr 5.51e-04 | total 2.745 | policy 1.345 (acc 0.553) | value 0.471 | aux 0.9298 | 17077 pos/s
step   94700 | lr 5.50e-04 | total 2.759 | policy 1.352 (acc 0.551) | value 0.474 | aux 0.9329 | 18013 pos/s
step   94800 | lr 5.49e-04 | total 2.762 | policy 1.358 (acc 0.548) | value 0.470 | aux 0.9345 | 16886 pos/s
step   94900 | lr 5.49e-04 | total 2.756 | policy 1.356 (acc 0.550) | value 0.469 | aux 0.9308 | 17728 pos/s
step   95000 | lr 5.48e-04 | total 2.744 | policy 1.339 (acc 0.554) | value 0.475 | aux 0.9298 | 16595 pos/s
  [val] total 3.223 | policy 1.777 (acc 0.458) | value 0.357 | aux 1.0897
step   95100 | lr 5.47e-04 | total 2.774 | policy 1.340 (acc 0.554) | value 0.502 | aux 0.9318 | 17736 pos/s
step   95200 | lr 5.46e-04 | total 2.800 | policy 1.331 (acc 0.557) | value 0.538 | aux 0.9310 | 16959 pos/s
step   95300 | lr 5.46e-04 | total 2.805 | policy 1.333 (acc 0.557) | value 0.530 | aux 0.9421 | 17943 pos/s
step   95400 | lr 5.45e-04 | total 2.850 | policy 1.363 (acc 0.543) | value 0.530 | aux 0.9564 | 17105 pos/s
step   95500 | lr 5.44e-04 | total 2.868 | policy 1.373 (acc 0.542) | value 0.532 | aux 0.9624 | 16876 pos/s
step   95600 | lr 5.43e-04 | total 2.839 | policy 1.358 (acc 0.549) | value 0.521 | aux 0.9598 | 17187 pos/s
step   95700 | lr 5.42e-04 | total 2.880 | policy 1.357 (acc 0.548) | value 0.563 | aux 0.9596 | 16938 pos/s
step   95800 | lr 5.42e-04 | total 2.869 | policy 1.356 (acc 0.547) | value 0.556 | aux 0.9570 | 17489 pos/s
step   95900 | lr 5.41e-04 | total 2.781 | policy 1.345 (acc 0.552) | value 0.500 | aux 0.9365 | 17812 pos/s
step   96000 | lr 5.40e-04 | total 2.715 | policy 1.331 (acc 0.557) | value 0.467 | aux 0.9168 | 18172 pos/s
step   96100 | lr 5.39e-04 | total 2.724 | policy 1.345 (acc 0.554) | value 0.468 | aux 0.9110 | 18028 pos/s
step   96200 | lr 5.39e-04 | total 2.703 | policy 1.338 (acc 0.555) | value 0.460 | aux 0.9049 | 18014 pos/s
step   96300 | lr 5.38e-04 | total 2.703 | policy 1.333 (acc 0.559) | value 0.468 | aux 0.9024 | 18496 pos/s
step   96400 | lr 5.37e-04 | total 2.686 | policy 1.328 (acc 0.558) | value 0.460 | aux 0.8972 | 17251 pos/s
step   96500 | lr 5.36e-04 | total 2.685 | policy 1.318 (acc 0.559) | value 0.467 | aux 0.8996 | 17263 pos/s
step   96600 | lr 5.35e-04 | total 2.756 | policy 1.317 (acc 0.560) | value 0.525 | aux 0.9136 | 17660 pos/s
step   96700 | lr 5.35e-04 | total 2.796 | policy 1.326 (acc 0.559) | value 0.550 | aux 0.9199 | 17843 pos/s
step   96800 | lr 5.34e-04 | total 2.746 | policy 1.337 (acc 0.559) | value 0.497 | aux 0.9124 | 17555 pos/s
step   96900 | lr 5.33e-04 | total 2.697 | policy 1.332 (acc 0.558) | value 0.456 | aux 0.9090 | 17832 pos/s
step   97000 | lr 5.32e-04 | total 2.709 | policy 1.347 (acc 0.553) | value 0.446 | aux 0.9161 | 17303 pos/s
step   97100 | lr 5.32e-04 | total 2.703 | policy 1.343 (acc 0.553) | value 0.446 | aux 0.9140 | 16985 pos/s
step   97200 | lr 5.31e-04 | total 2.717 | policy 1.328 (acc 0.556) | value 0.472 | aux 0.9170 | 17515 pos/s
step   97300 | lr 5.30e-04 | total 2.743 | policy 1.327 (acc 0.556) | value 0.493 | aux 0.9233 | 16820 pos/s
step   97400 | lr 5.29e-04 | total 2.778 | policy 1.343 (acc 0.551) | value 0.502 | aux 0.9326 | 17441 pos/s
step   97500 | lr 5.28e-04 | total 2.829 | policy 1.379 (acc 0.541) | value 0.505 | aux 0.9445 | 17605 pos/s
step   97600 | lr 5.28e-04 | total 2.822 | policy 1.376 (acc 0.543) | value 0.503 | aux 0.9429 | 17551 pos/s
step   97700 | lr 5.27e-04 | total 2.804 | policy 1.362 (acc 0.548) | value 0.503 | aux 0.9385 | 18220 pos/s
step   97800 | lr 5.26e-04 | total 2.810 | policy 1.380 (acc 0.544) | value 0.489 | aux 0.9404 | 17644 pos/s
step   97900 | lr 5.25e-04 | total 2.814 | policy 1.365 (acc 0.551) | value 0.512 | aux 0.9377 | 16909 pos/s
step   98000 | lr 5.25e-04 | total 2.832 | policy 1.366 (acc 0.548) | value 0.529 | aux 0.9373 | 18290 pos/s
step   98100 | lr 5.24e-04 | total 2.805 | policy 1.356 (acc 0.554) | value 0.520 | aux 0.9289 | 18040 pos/s
step   98200 | lr 5.23e-04 | total 2.759 | policy 1.339 (acc 0.557) | value 0.499 | aux 0.9217 | 17333 pos/s
step   98300 | lr 5.22e-04 | total 2.727 | policy 1.331 (acc 0.558) | value 0.479 | aux 0.9172 | 18983 pos/s
step   98400 | lr 5.21e-04 | total 2.751 | policy 1.337 (acc 0.554) | value 0.497 | aux 0.9167 | 17530 pos/s
step   98500 | lr 5.21e-04 | total 2.727 | policy 1.331 (acc 0.554) | value 0.477 | aux 0.9191 | 17699 pos/s
step   98600 | lr 5.20e-04 | total 2.732 | policy 1.330 (acc 0.556) | value 0.481 | aux 0.9211 | 17007 pos/s
step   98700 | lr 5.19e-04 | total 2.737 | policy 1.336 (acc 0.555) | value 0.477 | aux 0.9237 | 17303 pos/s
step   98800 | lr 5.18e-04 | total 2.719 | policy 1.327 (acc 0.555) | value 0.468 | aux 0.9238 | 17346 pos/s
step   98900 | lr 5.18e-04 | total 2.743 | policy 1.328 (acc 0.555) | value 0.492 | aux 0.9227 | 17969 pos/s
step   99000 | lr 5.17e-04 | total 2.751 | policy 1.320 (acc 0.559) | value 0.508 | aux 0.9230 | 17168 pos/s
step   99100 | lr 5.16e-04 | total 2.782 | policy 1.324 (acc 0.557) | value 0.532 | aux 0.9266 | 17166 pos/s
step   99200 | lr 5.15e-04 | total 2.792 | policy 1.331 (acc 0.555) | value 0.527 | aux 0.9335 | 16475 pos/s
step   99300 | lr 5.14e-04 | total 2.807 | policy 1.358 (acc 0.547) | value 0.505 | aux 0.9436 | 17807 pos/s
step   99400 | lr 5.14e-04 | total 2.817 | policy 1.367 (acc 0.544) | value 0.498 | aux 0.9520 | 16860 pos/s
step   99500 | lr 5.13e-04 | total 2.838 | policy 1.368 (acc 0.544) | value 0.514 | aux 0.9574 | 17571 pos/s
step   99600 | lr 5.12e-04 | total 2.845 | policy 1.353 (acc 0.549) | value 0.534 | aux 0.9582 | 16346 pos/s
step   99700 | lr 5.11e-04 | total 2.841 | policy 1.341 (acc 0.551) | value 0.545 | aux 0.9552 | 17335 pos/s
step   99800 | lr 5.10e-04 | total 2.820 | policy 1.336 (acc 0.552) | value 0.534 | aux 0.9490 | 16696 pos/s
step   99900 | lr 5.10e-04 | total 2.813 | policy 1.334 (acc 0.554) | value 0.536 | aux 0.9432 | 18078 pos/s
step  100000 | lr 5.09e-04 | total 2.792 | policy 1.338 (acc 0.551) | value 0.513 | aux 0.9409 | 16438 pos/s
  checkpoint -> checkpoints/step_00100000.pt
  [val] total 3.072 | policy 1.674 (acc 0.469) | value 0.346 | aux 1.0508
step  100100 | lr 5.08e-04 | total 2.779 | policy 1.341 (acc 0.551) | value 0.497 | aux 0.9408 | 18415 pos/s
step  100200 | lr 5.07e-04 | total 2.798 | policy 1.348 (acc 0.549) | value 0.507 | aux 0.9426 | 16594 pos/s
step  100300 | lr 5.07e-04 | total 2.798 | policy 1.351 (acc 0.547) | value 0.503 | aux 0.9439 | 17249 pos/s
step  100400 | lr 5.06e-04 | total 2.822 | policy 1.355 (acc 0.545) | value 0.524 | aux 0.9439 | 16476 pos/s
step  100500 | lr 5.05e-04 | total 2.820 | policy 1.358 (acc 0.544) | value 0.518 | aux 0.9437 | 17169 pos/s
step  100600 | lr 5.04e-04 | total 2.822 | policy 1.350 (acc 0.546) | value 0.527 | aux 0.9445 | 16828 pos/s
step  100700 | lr 5.03e-04 | total 2.790 | policy 1.334 (acc 0.556) | value 0.523 | aux 0.9330 | 18034 pos/s
step  100800 | lr 5.03e-04 | total 2.740 | policy 1.316 (acc 0.566) | value 0.509 | aux 0.9152 | 17315 pos/s
step  100900 | lr 5.02e-04 | total 2.675 | policy 1.296 (acc 0.573) | value 0.481 | aux 0.8979 | 18817 pos/s
step  101000 | lr 5.01e-04 | total 2.650 | policy 1.288 (acc 0.576) | value 0.471 | aux 0.8915 | 17495 pos/s
step  101100 | lr 5.00e-04 | total 2.660 | policy 1.295 (acc 0.569) | value 0.469 | aux 0.8954 | 17877 pos/s
step  101200 | lr 5.00e-04 | total 2.679 | policy 1.281 (acc 0.572) | value 0.502 | aux 0.8964 | 16598 pos/s
step  101300 | lr 4.99e-04 | total 2.681 | policy 1.258 (acc 0.577) | value 0.529 | aux 0.8944 | 16541 pos/s
step  101400 | lr 4.98e-04 | total 2.735 | policy 1.304 (acc 0.563) | value 0.518 | aux 0.9125 | 17247 pos/s
step  101500 | lr 4.97e-04 | total 2.744 | policy 1.338 (acc 0.554) | value 0.487 | aux 0.9199 | 18262 pos/s
step  101600 | lr 4.96e-04 | total 2.749 | policy 1.361 (acc 0.549) | value 0.468 | aux 0.9202 | 17375 pos/s
step  101700 | lr 4.96e-04 | total 2.762 | policy 1.364 (acc 0.550) | value 0.478 | aux 0.9194 | 18643 pos/s
step  101800 | lr 4.95e-04 | total 2.755 | policy 1.359 (acc 0.549) | value 0.477 | aux 0.9184 | 17222 pos/s
step  101900 | lr 4.94e-04 | total 2.743 | policy 1.350 (acc 0.553) | value 0.475 | aux 0.9172 | 17740 pos/s
step  102000 | lr 4.93e-04 | total 2.727 | policy 1.352 (acc 0.553) | value 0.459 | aux 0.9159 | 17215 pos/s
step  102100 | lr 4.92e-04 | total 2.758 | policy 1.364 (acc 0.548) | value 0.472 | aux 0.9216 | 17764 pos/s
step  102200 | lr 4.92e-04 | total 2.756 | policy 1.354 (acc 0.549) | value 0.480 | aux 0.9224 | 17232 pos/s
step  102300 | lr 4.91e-04 | total 2.776 | policy 1.363 (acc 0.547) | value 0.489 | aux 0.9243 | 17444 pos/s
step  102400 | lr 4.90e-04 | total 2.781 | policy 1.361 (acc 0.547) | value 0.493 | aux 0.9266 | 16643 pos/s
step  102500 | lr 4.89e-04 | total 2.777 | policy 1.368 (acc 0.545) | value 0.485 | aux 0.9252 | 17232 pos/s
step  102600 | lr 4.89e-04 | total 2.766 | policy 1.365 (acc 0.546) | value 0.473 | aux 0.9279 | 16981 pos/s
step  102700 | lr 4.88e-04 | total 2.771 | policy 1.346 (acc 0.551) | value 0.501 | aux 0.9240 | 17195 pos/s
step  102800 | lr 4.87e-04 | total 2.808 | policy 1.340 (acc 0.553) | value 0.540 | aux 0.9273 | 16640 pos/s
step  102900 | lr 4.86e-04 | total 2.792 | policy 1.337 (acc 0.554) | value 0.530 | aux 0.9261 | 17035 pos/s
step  103000 | lr 4.85e-04 | total 2.760 | policy 1.326 (acc 0.555) | value 0.512 | aux 0.9228 | 16554 pos/s
step  103100 | lr 4.85e-04 | total 2.775 | policy 1.344 (acc 0.549) | value 0.502 | aux 0.9295 | 16810 pos/s
step  103200 | lr 4.84e-04 | total 2.792 | policy 1.344 (acc 0.549) | value 0.516 | aux 0.9323 | 16426 pos/s
step  103300 | lr 4.83e-04 | total 2.794 | policy 1.347 (acc 0.549) | value 0.516 | aux 0.9311 | 16971 pos/s
step  103400 | lr 4.82e-04 | total 2.788 | policy 1.340 (acc 0.551) | value 0.514 | aux 0.9331 | 16051 pos/s
step  103500 | lr 4.82e-04 | total 2.779 | policy 1.329 (acc 0.555) | value 0.522 | aux 0.9281 | 17566 pos/s
step  103600 | lr 4.81e-04 | total 2.810 | policy 1.328 (acc 0.553) | value 0.553 | aux 0.9282 | 16504 pos/s
